handle,rank,oldRating,newRating
NoAnguish,13,1807,2027
_no0B,14,1921,2101
GustavK,16,1954,2117
Crabby_Maskiv,19,1947,2104
edenooo,21,1964,2109
Tlatoani,24,1872,2041
lzoilxy,31,2008,2124
okwedook,34,2032,2136
Fly_37,35,2018,2125
Goorkiewicz,44,1914,2040
_greedy,46,1804,1962
ArshiaDadras,47,2094,2165
dmga44,48,2008,2102
eidan,50,2032,2117
Lawali,54,2093,2157
ustze,56,1809,1954
little_misfortune,59,1914,2025
LordVoIdebug,65,2002,2083
BinGoo0o0o,71,2086,2139
stefanbalaz2,72,1757,1905
mredigonda,75,1979,2059
dhxh,76,2017,2086
AutumnKite,77,1809,1936
_Ash__,77,2081,2129
denisrtyhb,84,1984,2056
kzvd4729,84,2048,2102
realcomplex,91,2048,2099
binarycopycode,95,1789,1913
ILoveBitches,97,1978,2045
STommydx,97,2073,2114
qiangbao,102,1961,2030
SUN.LOVE,111,1926,2000
master_fool,114,1956,2021
ShirokaneRinko,114,1731,1863
xuxuxuxuxu,119,1805,1911
onufryw,126,1755,1874
NotNight,126,1954,2014
seiko.iwasawa,128,1983,2034
toxic_hack,135,1939,2000
mcfr,137,1740,1859
Eramoni,139,1898,1969
_42,141,2042,2072
Enkognit,161,1872,1942
ProfessorLayton,163,1785,1880
Prostoegor239,165,2029,2054
Shaad7,169,1861,1932
AlexReformed,175,1851,1922
egekabas,175,1783,1874
2018szb,186,1880,1940
2qbingxuan,188,1979,2011
hocky,189,1965,2000
G.E.M.,192,1913,1962
irri,195,2080,2083
atodo,199,2023,2040
SleepyShashwat,208,1982,2008
ankeet,212,2028,2040
Yzm007,214,1737,1831
-rs-,215,2056,2061
lukamosiashvili,217,1705,1808
AkshajK,218,1968,1995
klimoza,218,2057,2060
babin,223,2070,2069
jdurie,224,1992,2010
lwn_16,228,1708,1807
Dup4,229,2039,2045
wery0,236,1962,1986
yan.silva,244,1639,1755
smtcoder,249,1755,1834
kukyo,251,2096,2082
Nutella3000,257,1994,2005
rfpermen,258,1921,1951
Szoboszlai10,259,2053,2048
WaterColor2037,259,2036,2035
reeWorld,267,2013,2016
edsa,287,2030,2026
Narut,288,1895,1926
Nyaan,297,2058,2045
BurnoutAg7,298,1647,1747
phyzzmat,298,1691,1777
dyc,298,1959,1970
dlp__302,303,1828,1874
Astrea,312,1893,1919
aarr,312,1748,1814
Z3L5M,323,1628,1728
AnimeshSinha1309,323,1795,1846
Solnechniy_kray,323,1989,1988
kishtarn,329,1795,1845
martins,329,1588,1700
davi_bart,335,1786,1838
-messi-,338,1502,1640
MonkeyKing,342,1971,1971
bvd,346,1957,1960
whyiseveryonesuccessful,350,1922,1934
tanus_era,350,1791,1838
CUCO,355,1807,1849
Supermagzzz,364,1970,1967
PedroBigMan,364,1737,1797
jjjjj19980806,369,2034,2015
thenymphsofdelphi,373,1872,1893
installb,384,1791,1833
takumi152,389,1876,1894
ema,398,1694,1761
_Seyed37_,408,1860,1880
omikad,409,1861,1879
AlexBurkov,409,1976,1964
triple__a,419,1814,1843
gleb.astashkin,430,1992,1974
luciocf,438,1744,1791
jvmusin,440,1955,1945
rama_pang,447,1607,1692
Uzumaki_Narutoo,447,1797,1827
ANZ,453,1854,1868
Bedoo,453,1657,1726
kimoyami,457,1905,1905
titia,457,1981,1962
solvemproblr,461,1860,1872
CrazyMurky,461,1694,1751
Rip_robot,465,1520,1629
ddytxdy,465,1679,1740
Owmicron,472,1759,1796
congthanh123,479,2045,2008
