handle,rank,oldRating,newRating
a142857a,3,1694,1763
junkbot,15,1650,1732
dlhham,24,1687,1744
guliashvili,39,1680,1731
helThazar,46,1669,1721
Cromel,54,1490,1622
For_the_Love,63,1643,1698
abbababab,69,1469,1602
akim,81,1557,1646
BLIZZARD,105,1631,1666
elshiko,111,1482,1590
JoeyWheeler,129,1654,1660
NVAL,134,1667,1661
adamant,143,1461,1563
ABalobanov,146,1406,1528
sokian,192,1603,1603
Mediocrity,202,1437,1522
.o.,206,1593,1592
BekzhanKassenov,237,1418,1496
problem-solved,251,1567,1558
Misha100896,346,1534,1500
Taube,399,1586,1532
yokozuna57,443,1454,1423
Temirulan,467,1471,1431
Heart_Blue,478,1648,1570
NegaTeeF,491,1479,1433
Nezzar,556,1380,1344
tsarn,558,1288,1286
Kaban-5,636,1458,1397
HIR180,749,1329,1276
