handle,rank,oldRating,newRating
LegendaryGrandmasterLjm,2,1425,1952
BlackLily,6,1642,2029
nocap,7,1848,2108
TimeLimitExceed,8,1763,2045
afuafu,9,2062,2239
Noobish_Monk,9,2054,2234
Danncla,12,2027,2210
AmirrzwM,13,2053,2224
little_vegetable,17,1985,2163
Khozhaev,18,2019,2184
zfs732,19,2062,2212
rainboy,22,2050,2199
Saya_Alter_,28,2047,2190
Peter-007,29,2097,2224
ococonomy1,30,1990,2146
1L1YA,32,1986,2140
AndreyPavlov,33,2015,2158
Mohamed_Reda,34,1906,2081
arvindr9,35,2077,2199
AFOier,36,2068,2191
RegenFallen,37,1897,2070
eyadhjarray111,38,1809,2008
dongyinjie001,39,2090,2202
EzheKing,40,1981,2159
Art.ogo,41,1972,2116
teekaytai,43,1872,2044
OG_Matveychick1,44,2037,2158
tranhoangson,45,1699,1925
ArvinCiu,47,1922,2074
Plurm,48,1705,1924
disjointset,50,1905,2058
zhenghanyun2,52,1889,2045
Halyavka,55,1998,2119
coding_sword,56,1914,2059
TwinHter,57,1907,2053
ulorew,59,1956,2085
asxziill,60,1947,2078
pwned,61,2043,2145
10tus,62,1735,1988
newbie114514,63,1947,2075
kingofpineapples,64,2008,2118
Elaina,65,2085,2172
caan_do,66,2098,2180
LoboLobo,69,2047,2141
phirtheta,70,1823,1984
Cubyte,71,2033,2130
hariaakash646,72,1950,2070
dragonmuffin,73,2025,2123
rajat376,74,1788,1957
efe0,76,1975,2085
XDEv11,76,1988,2094
Queue,78,2005,2104
pecksniff,82,1913,2038
UhahaUhaha,84,2019,2111
Kolychestiy,84,2069,2146
gohan123,86,2085,2157
meiqwq_bf,87,2087,2158
gs17005,89,1975,2076
rucaco,89,1946,2056
Raiden,91,1925,2040
Pols_Agyi_Pols,93,1991,2086
Kim_Duhan,94,1780,1992
ekatsim,95,2080,2149
xxcdsgyes,96,1851,1986
MateiKing80,98,2070,2140
Pervushev,99,1999,2088
zsc985246,100,2016,2099
tenagazaru,100,1973,2068
JiaY19,100,1935,2108
caoshurui,104,1914,2025
east1016,104,2042,2116
towrist,106,1925,2032
celin,109,1954,2051
_theCopyNinja,111,1865,1988
toniskrijelj,115,2079,2138
kilkuwu,115,2009,2087
shleep,117,2030,2102
Serendipity__,118,2039,2107
nch1ck,120,2049,2114
jh01533,123,2041,2107
wang_by,124,1949,2041
RGB_ICPC4,125,2048,2111
ywjylx,126,2003,2079
zjdl,127,1777,1919
ilyastarost,128,2006,2079
21cs01033,128,2093,2142
abotaha23,128,2059,2117
Flaming_Blade,131,1882,1991
Evocation,132,2082,2133
plevande,133,2048,2108
Tsovak,136,1974,2054
BenchPress,137,1972,2052
Romy67,139,1995,2068
_morsmordre_,140,1978,2055
tredsused70,140,2082,2130
__sig,144,1899,1997
xcc_szy09051,146,1906,2002
anaswarkb013,148,1858,1968
balakrishnan,149,1981,2054
wfb,150,2025,2085
raulandreipop,150,2036,2093
evjeny_23,152,1858,1966
Lucina,153,2096,2136
Xiaohuba,154,1846,1957
AlanSkarica,157,2069,2115
shevlopmes,158,1989,2057
puriflame,160,1792,1973
lhy123,161,2055,2104
mwisniewski,163,2094,2132
KevinLikesCoding,164,2045,2096
Astral__,166,1969,2040
binap,167,2010,2069
SeptaCube,169,2029,2082
regain0002,172,1916,2000
WhiteCrow,174,1846,1950
yookwi,179,1902,1988
HMAXS,181,1668,1825
frznhc,183,2062,2102
124q,184,1884,1974
heijiaohu,185,2076,2112
h2rsh,188,1835,1938
MegrezBunny,190,2010,2062
Nummer_64,192,1941,2012
Prieved,194,1971,2033
dumb_boi,195,2099,2126
GOTKAKO,199,2079,2110
rishit3234,200,1828,1930
Cegax,201,1927,2000
WQhuanm.,204,2032,2075
invertedwinger,205,2023,2068
Mu_Silk,207,1984,2039
Joler_,209,1965,2025
Handsome2004,210,2019,2064
