handle,rank,oldRating,newRating
square1001,1,2010,2285
hitonanode,2,1500,1920
jaguar1996,3,1935,2182
sansen,5,1973,2185
dlwocks31,6,2069,2243
Omar_Elawady,8,2071,2232
balakrishnan,9,1962,2150
_Solenya_,13,2069,2208
Kerim.K,30,2092,2185
HNO2,36,2063,2155
Supermagzzz,39,1933,2059
Flyrise,46,2073,2150
wwdd,50,1972,2074
IceKnight1093,57,1945,2049
vovuh,60,1941,2043
MrBrionix,63,2042,2113
jarakcyc,64,2007,2087
buko,70,2049,2113
proVIDec,72,2050,2112
arman_ferdous,75,1830,1954
zjsdut,83,1916,2009
ne4eHbKa,86,2041,2096
s20b1_chernikov,88,1773,1906
_no0B,92,2020,2078
almogwald,95,2092,2129
cy1999,105,2018,2070
Plurm,108,1880,1969
ChickenInKitchen,114,2081,2111
Ran,117,1860,1951
wythend,123,1959,2019
Barbatos,126,1538,1729
RubenAshughyan,127,1946,2008
RestingRajarshi,132,1898,1972
_greedy,135,1972,2023
emthrm,136,1858,1942
Cro-Marmot,138,1828,1920
icpc_loser,142,1742,1858
Baraa_Armoush,143,2029,2062
Shtef,147,1863,1940
katzper01,153,1988,2028
JustasZ,168,1904,1963
cr8,169,1708,1825
yyyyyyffffff,173,2069,2081
Vax,185,2055,2067
rt3,186,1843,1913
babin,191,1877,1936
Timonnable,200,1835,1904
Ynoi,206,1869,1926
lethalboy,207,2044,2053
edsa,210,2057,2062
dorijanlendvaj,218,2098,2090
AquaBlaze,220,1823,1889
aryanc403,224,1833,1896
HellAngel,229,1845,1903
nishkarsh,234,2019,2028
Son,238,1628,1749
nitixkrai,246,1913,1947
dmkz,254,1959,1979
nagpaljatin1411,254,1929,1957
srikkanthr,256,1906,1940
brunomont,259,1871,1914
wifiiii,261,1936,1961
Dup4,262,1834,1887
vladmart,269,1881,1919
JustInCase,271,2015,2016
Poimidorka,274,1763,1834
Prostoegor239,274,2043,2037
jam1729,280,1801,1859
Crabby_Maskiv,281,1704,1791
Mtaylor,283,1878,1914
gravito12345,292,2033,2026
GreatEagle,295,1735,1809
Lawali,300,2041,2031
SorahISA,302,1625,1732
YouKn0wWho,308,1995,1995
Stelutzu,309,2082,2060
Stepavly,321,1756,1819
Juney,324,1760,1821
vhnvn,333,2063,2042
MarcosK,333,1918,1933
DimmyT,339,1907,1924
harshhx17,345,1794,1842
JulianFernando,348,1778,1830
DeD_TihoN,375,1913,1923
yuto0518,377,1786,1830
rafaelgo,380,1709,1775
