handle,rank,oldRating,newRating
pllk,9,1542,1713
HIR180,13,1673,1764
FierteDeCeylan,18,1667,1760
ccdd4211,33,1676,1755
Misha100896,37,1671,1751
-imc-,45,1663,1744
yokozuna57,54,1540,1694
sweetsc,75,1682,1737
Ronnie007,106,1494,1652
Mediocrity,110,1601,1692
speedermen,170,1500,1667
Wild_Hamster,228,1548,1625
ABalobanov,236,1667,1645
nuip,327,1519,1577
sergio3010,635,1629,1553
SlavaSSU,657,1482,1445
Svyat,870,1519,1448
saikrishna17394,916,1593,1506
NegaTeeF,960,1654,1566
Akigeor,1073,1626,1538
Aidos,1141,1596,1508
Hasan0540,1187,1571,1484
BigBag,1195,1500,1419
Egor.Lifar,1418,1500,1413
PAP,1418,1225,1158
