handle,rank,oldRating,newRating
ShirokaneRinko,15,1500,1731
gmh77,26,1500,1706
valerikk,29,1526,1718
Noble_Mushtak,38,1566,1732
kiomi,46,1277,1539
anonymous_Bunny,54,1496,1668
madlad,62,1588,1725
Potassium,70,1451,1626
I_HATE_CONSTRUCTIVES,112,1411,1578
Dormi,120,1584,1691
Sol1,137,1486,1617
vito1036,151,1453,1591
rama_pang,178,1490,1607
lookcook,180,1500,1613
gravitsapa,182,1500,1612
VladHaivas0205,190,1573,1660
VasyaMer,205,1503,1609
kunj017,214,1395,1534
FlameDragon,225,1451,1568
Sixpathsguy,235,1526,1617
SuperJ6,246,1559,1638
Patwari26,262,1565,1639
pseudocoder10,265,1516,1604
cmwqf,295,1500,1588
tokitsukaze,309,1459,1558
ilia-ivanov,321,1481,1570
nnv-nick,336,1576,1633
Java,341,1427,1531
mban259,379,1588,1635
Stanislau,424,1491,1561
IMRUN,431,1542,1596
pmt2018,431,1522,1582
bufftowel,439,1507,1570
beemax,447,1581,1622
Rip_robot,463,1438,1520
ligaydima,497,1329,1445
LTb,506,1243,1389
Drice,506,1591,1622
0icq,517,1554,1595
JUSSIAR,547,1571,1604
VivekUchiha,558,1455,1522
pakhomovee,585,1434,1505
Dragnoid99,603,1539,1575
heyuhhh,619,1508,1552
Robsob,619,1586,1607
Newtech66,635,1508,1551
Jaydeep999997,635,1546,1577
caoash,672,1489,1534
ajit,719,1499,1537
gmusya,727,1489,1529
Honey_Badger,727,1409,1474
bogorodniy,735,1568,1585
egge,745,1508,1541
HynDuf,763,1455,1503
Lolboyyyy,763,1455,1503
yz_,868,1390,1450
Mahmoud_Haddad,930,1522,1538
vrooooom,944,1348,1417
-messi-,960,1474,1502
YahiaSherif,1033,1431,1468
hackcyborg,1038,1503,1518
HeIIoWorId,1099,1440,1469
Astronomax,1144,1583,1570
NemanjaSo2005,1167,1580,1567
parsa333111,1183,1548,1543
Olerinskiy,1204,1299,1367
Abbess,1221,1162,1278
artem3605,1238,1238,1325
Lavine,1247,1441,1462
dinesh_barri,1276,1529,1524
Galebickosikasa,1276,1256,1334
gdb_18,1318,1451,1465
pengin_2000,1318,1549,1537
romi_sahari,1446,1295,1351
Flamire,1451,1311,1361
ElyesChaabouni,1542,1205,1286
UnstoppableMathMachine,1596,1332,1368
ChaosAngel,1683,1443,1443
N.N_2004,1703,1505,1487
BabaVoss,1731,1189,1266
plourde27,1758,1331,1360
Normie28,1771,1422,1424
Agnus,1778,1368,1385
1092515503,1781,1500,1480
uryuuu,1809,1442,1437
Undying,1820,1503,1481
vsinitsynav,1824,1312,1343
yahia,1853,1392,1399
Shirley_lf,1917,1357,1371
2020akadaver,1917,1472,1454
DilshodbekX,2014,1267,1304
evildanlapokin,2084,1540,1500
IvanBorquez,2150,1500,1467
Bruteforcer101,2159,1501,1468
magnified,2238,1341,1346
RaresFelix,2305,1382,1373
Valters07,2329,1205,1248
jesuswr,2340,1250,1278
hata_saa,2361,1171,1224
rabbitsthecat,2375,1266,1288
DDima,2427,1500,1458
Roham,2457,1238,1265
mip182,2537,1380,1364
siddhugzp,2574,1480,1438
AwesomeHunter,2695,1389,1365
Dukkha,2899,1499,1443
Golden,2920,1500,1444
xyz.,3065,1258,1256
kshitij_sodani,3090,1438,1391
vlatko,3092,1463,1410
hieu_2004,3092,1381,1347
eggag32,3092,1169,1192
Kalashnikov,3100,1311,1293
Mprimus,3166,1122,1157
alex.kudryashov,3218,1403,1359
ScarletS,3265,1372,1334
KKT_89,3305,1252,1243
TheQuantiX,3451,1500,1429
vaaven,3613,1229,1215
Cegax,3717,1500,1423
Rayo,3734,874,973
brenner1,3812,1207,1191
I_love_Michel_Sardou,3910,1425,1358
generic_placeholder_name,4175,1446,1368
Irmuun.Ch,4227,1366,1302
vok8,4486,1448,1362
mars4,4594,1480,1387
NToneE,4929,1299,1227
a.stepanov281005,4978,1309,1234
Arnob,5000,1075,1047
gigajet,5350,1438,1334
Theo830,5762,1305,1208
Alfeh,5854,1252,1159
RohitRKS,5854,1559,1430
