handle,rank,oldRating,newRating
Marco_L_T,8,1894,2068
RUSH_D_CAT,10,1784,1981
radoslav11,11,1893,2053
teja349,15,1888,2035
emofunc,26,1686,1869
Hamsterw,39,1854,1965
sinus_070,43,1586,1778
olmrgcsi,70,1593,1758
Markellonchik,74,1872,1948
ChickenInKitchen,98,1651,1779
square1001,105,1673,1791
GGOSinon,125,1737,1826
_LeMur_,129,1859,1911
Dmitriy.Belichenko,139,1474,1643
rek,148,1737,1817
Mucosolvan,151,1858,1903
Ali.Kh,157,1765,1833
AcPlusOne,160,1793,1853
ssor96,164,1792,1850
sievra,172,1743,1813
tinca_matei,181,1851,1888
cxhscst2,187,1696,1776
jarakcyc,213,1752,1808
receed,220,1723,1786
TripleM5da,228,1888,1903
N.E.R.O,239,1459,1601
Rudy1444,246,1743,1794
pedroteosousa,259,1896,1902
SlavaSSU,259,1843,1863
vovuh,267,1813,1840
surokpro,291,1799,1825
vntshh,298,1632,1704
kulpet345,311,1872,1875
fake123_loves_me,324,1635,1702
loan,333,1614,1686
awoo,363,1859,1857
lessmeaning,367,1641,1698
_Ash__,392,1851,1847
Aryan,395,1759,1779
arzhantsev64,431,1518,1603
Flavius,457,1529,1607
snacache,480,1846,1832
peti1234,482,1469,1563
sarkar,490,1689,1716
rainboy,507,1800,1795
Son,527,1705,1723
hitman623,546,1634,1669
osss,562,1507,1579
ankeet,628,1663,1682
kissgergely,676,1736,1730
RedStone,701,1838,1805
EndRay,701,1485,1548
scopeInfinity,712,1719,1715
_greedy,716,1710,1708
Osama_Alkhodairy,730,1317,1434
Akatsuki_,746,1475,1537
_no0B,760,1317,1430
racsosabe,866,1461,1516
PeregudovSergey,911,1284,1395
lucasturci,953,1447,1499
MaksymOboznyi,984,1522,1550
Ferume,1001,1642,1635
GioChkhaidze,1004,1298,1396
Daniar,1005,1839,1784
CepryH9,1008,1806,1759
waynetuinfor,1010,1678,1662
kzyKT,1052,1794,1747
armoking,1076,1585,1588
baqargam,1081,1734,1699
lsantire,1093,1643,1630
Jatana,1097,1813,1759
bbmirbek,1126,1469,1501
programmer228,1137,1791,1739
RestingRajarshi,1153,1281,1371
tfg,1172,1853,1785
TooNewbie,1172,1460,1491
zhabo,1183,1853,1784
STommydx,1183,1801,1744
Gmacem,1205,1896,1817
Rpd-Strike,1237,1899,1817
Ashishgup,1237,1549,1550
Makcum888,1278,1415,1453
andreumat,1287,1698,1659
PuRpLe_FoReVeR,1332,1608,1588
darksmith,1332,1671,1636
icube,1362,1500,1507
Timonnable,1488,1486,1490
win11905,1501,1247,1324
Stiff_Subset,1525,1386,1417
VLamarca,1539,1303,1358
pantw,1584,1692,1640
Solnechniy_kray,1584,1468,1471
mohamedeltair,1584,1609,1576
Dalgerok,1630,1425,1437
ATSTNG,1670,1594,1561
Kilani,1730,1701,1641
kzvd4729,1730,1270,1324
Nickir,1959,1526,1496
Shaad7,1959,1278,1316
faustaadp,1959,1490,1468
madn,2054,1444,1429
ManasG,2090,1412,1404
smtcoder,2109,1300,1323
Rezwan.Arefin01,2124,1456,1435
saba2000,2191,1657,1588
bktl1love,2191,1210,1256
xoxo,2191,1580,1527
Aleks5d,2222,1262,1290
arman_ferdous,2288,1374,1366
evildanlapokin,2397,1376,1363
AboAbdoMC,2424,1393,1374
Tutis,2454,1500,1455
Plurm,2488,1290,1296
darkkcyan,2551,1863,1742
radaloshara,2673,1500,1446
ILoveBitches,2685,1406,1373
BenniKartefla,2741,1388,1357
realcomplex,2839,1500,1440
Alexxx,3220,1413,1356
ShafinKhadem,3224,1199,1191
RubenAshughyan,3413,1528,1442
DimmyT,3463,1243,1210
amanbol,3613,1075,1071
Dalenator,3715,1187,1150
hocky,3874,1426,1338
Mohammadreza_mz,3938,1422,1333
DanShaders,4048,1500,1396
klimoza,4110,1500,1394
status_coding,4532,1103,1030
profi,4532,1163,1082
impermanence,4544,1373,1268
PineapplesOnPizza,4612,1500,1379
