handle,rank,oldRating,newRating
lqs2015,3,1855,2062
ChickenInKitchen,7,1835,2008
Roundgod,8,1763,1952
Geothermal,17,1552,1775
Kaitokid,19,1419,1685
riverwalk7,24,1500,1724
pedroteosousa,26,1719,1865
VLamarca,30,1671,1822
JustInCase,34,1711,1846
Kilani,39,1876,1956
Mohammadreza_mz,45,1758,1865
gisp_zjz,51,1623,1766
GT_18,52,1766,1863
AcidWrongGod,63,1590,1732
applese,66,1829,1896
TadijaSebez,74,1520,1677
vishal4556,75,1776,1851
hitman623,76,1871,1918
sinus_070,90,1820,1873
madn,91,1880,1916
lebeg,92,1708,1793
gohan123,93,1830,1878
anatolik,97,1552,1683
_Ash__,147,1872,1886
ImpcO,149,1810,1839
babin,158,1640,1715
Antoine,184,1633,1700
353cerega,198,1500,1605
gravito12345,226,1562,1638
Flavius,226,1648,1699
AkiLotus,233,1463,1569
bvd,234,1788,1798
Atreus,235,1331,1482
andreumat,242,1828,1825
DrSwad,244,1532,1612
DatVu,251,1814,1813
Lukij,252,1861,1848
Ekler,253,1867,1852
aviroop123,261,1637,1682
olliH,307,1458,1546
faustaadp,311,1637,1671
Dalgerok,316,1593,1638
vladmart,329,1710,1719
abisheka,344,1898,1858
JustasZ,393,1431,1510
ManasG,429,1568,1599
zzpc,437,1422,1497
VladProg,441,1785,1758
Plurm,454,1527,1566
amanbol,511,1390,1463
darksmith,521,1802,1760
dorijanlendvaj,554,1637,1632
prins,556,1199,1331
peti1234,567,1797,1751
Ahmed-,630,1768,1722
DeD_TihoN,638,1103,1258
neko_nyaaaaaaaaaaaaaaaaa,663,1239,1339
anil9717,673,1500,1516
Hipo_3412,689,1323,1390
RedStone,700,1805,1744
Alex18mai,736,1333,1391
reeWorld,745,1548,1543
Devil_G,756,1512,1516
Sorting,766,1605,1584
Nson,766,1541,1536
HadyKo,775,1361,1405
Usu,788,1616,1590
Makcum888,806,1803,1733
usachevd0,813,1408,1434
little_misfortune,852,1356,1393
Stiff_Subset,889,1733,1671
Scayre,894,1295,1346
zhabo,931,1844,1755
solvemproblr,951,1244,1305
Moon1125666900,962,1502,1487
achi_basadzishvili,994,1587,1549
Warawreh,1003,1271,1317
jk89,1006,1500,1481
jarakcyc,1062,1802,1713
Andreasyan,1085,1406,1404
fallleaves01,1094,1500,1474
Mahdi_Hajibeygi,1123,1454,1437
vhnvn,1127,1826,1728
gauss148,1128,1568,1523
DimmyT,1143,1411,1402
Uzumaki_Narutoo,1157,1245,1282
RED_INSIDE,1256,1500,1460
Osama_Alkhodairy,1259,1531,1484
bktl1love,1282,1416,1391
RestingRajarshi,1322,1502,1451
Jostic11,1322,1293,1292
hipo,1322,1250,1261
Imenkey,1396,1440,1397
PugachAG,1396,1783,1673
perekopskiy,1396,1467,1418
_Solenya_,1396,1411,1374
_no0B,1471,1587,1508
popashka,1471,1087,1130
rafaelgo,1471,1553,1481
impermanence,1552,1180,1187
Mirbek,1615,1440,1379
Stasana,1701,1446,1380
0icq,1914,1204,1169
Evlampiy,1984,1239,1191
Bakry,2240,1124,1069
shinbay,2274,1352,1260
998kover,2313,1435,1330
evildanlapokin,2340,1228,1145
