handle,rank,oldRating,newRating
purplesyringa,1,1967,2306
penguinman,4,1975,2248
feecle6418,6,1609,1989
vhnvn,7,2080,2295
74TrAkToR,10,1873,2136
Iftekhar_Hakim_K,13,2003,2213
testing_123,15,2051,2240
bktl1love,25,2099,2250
Meeena,25,1735,2055
aviroop123,27,2040,2206
I_HATE_GEOMETRY,34,1715,1974
lightseba,35,2049,2200
_Ash__,36,2068,2212
DatVu,37,2070,2212
box,43,2052,2192
_p_a_r_s_a_1_3_,44,2063,2199
faustaadp,48,2044,2181
OdtreePrince,50,1936,2103
cuom1999,52,2051,2182
Operation27,53,2029,2165
njupt_lyy,54,2061,2187
torisasami,55,2098,2213
congthanh123,57,2050,2177
RockyB,59,2058,2181
SuperJ6,63,1874,2049
Prateek,67,1971,2114
fefe,69,1975,2115
iLoveIOI,70,1518,1808
myx12345,73,1928,2079
egneeS,75,1912,2066
Mtaylor,79,2091,2191
triple__a,80,1986,2115
potatmen,87,1932,2073
hotman78,88,1968,2097
Kirito,93,2010,2124
LUV,94,2053,2155
KKT_89,95,2020,2130
popashka,101,1993,2108
Flandre_495,102,1951,2078
doing,104,1981,2098
purinliang,112,627,1238
inder128,114,1642,1861
Bakry,118,2069,2156
Sol1,120,2079,2161
_Enigma__,120,2077,2160
ButterCake,120,1789,1957
burakov28,123,2078,2160
AhmedEzzatG,125,1973,2083
marton.antoni,135,1923,2044
TsukikoTsutsukakushi,137,2066,2146
shinigami11,142,1785,1946
WeakestTopology,157,1748,1915
kzyKT,158,2061,2135
abhinavvv306,163,2056,2130
chen_zexing,169,1910,2024
zzfzzfzzfs,170,2061,2131
heyuhhh,170,1958,2057
ABPower,179,1649,1840
lookcook,187,1651,1840
AhmetKaan,188,1989,2074
prins,189,1846,1972
HIT_Zero,190,2053,2120
JooDdae,194,1976,2063
Gemini7X,198,703,1254
Narut,205,2088,2141
Lukij,213,1968,2052
Abbess,216,1776,1916
Tohsaka_Sakura,224,1878,1985
chill_coder,226,1991,2065
Vladithur,229,2097,2142
beacon_cwk,231,1982,2057
Ynoi,234,2062,2115
jiangbowen_,236,518,1123
Turkey,237,2059,2112
ajaybgunjal,242,1993,2063
moonshine,242,2033,2092
Bedoo,245,1936,2021
JOliva,247,2073,2120
George1123,251,1982,2053
sunzh,258,1632,1807
yash_daga,264,1900,1991
kymmykym,268,1687,1842
srikkanthr,270,2003,2065
Devil_G,271,1903,1992
Flower_On_Stone,275,1940,2018
Overstep,290,1536,1786
Grieg,305,2071,2107
quanjun,305,1838,1939
Golden,310,1817,1923
forget__it,314,1830,1932
jasen_2005,320,2060,2097
RetiredPlayer,323,2062,2098
Roll_Num_56,325,1916,1991
jzp,329,1771,1888
FelixArg,336,1855,1946
polinarria,337,2062,2095
AC_sahER,346,1861,1948
Doludu123,347,2029,2069
Drice,351,1708,1839
Everule,351,2037,2074
QieziMin,355,2049,2083
l1ll5,361,2040,2076
minmise,362,1968,2023
lwn_16,367,2078,2103
rama798,372,1915,1983
Mboker0109,386,1782,1885
wery0,403,2093,2109
nprakhar0411,411,1875,1947
zrt0704,416,1766,1869
jjjjj19980806,421,2041,2067
2Nor22,430,2026,2055
psoet,437,1755,1858
PineapplesOnPizza,442,2054,2074
HadyKo,445,2027,2054
hardikkapoor,450,1855,1928
ligaydima,451,2040,2063
lqx2005,452,1796,1885
reshke,459,2050,2070
lfw,474,2069,2082
UltiMadow,476,1693,1809
xsap,482,0,711
Verly,486,1908,1962
Forever_Pursuit,488,1762,1856
Valera_Grinenko,491,1615,1753
dongdziz,501,1862,1926
bogorodniy,502,1835,1907
pantw,506,1994,2023
FlakeLCR,507,1846,1914
Qingyu05300,515,1754,1847
nghethuat102,520,1805,1882
Evirir,526,2089,2092
fractal,526,1752,1844
Tzak,547,2094,2094
suyiheng,555,1805,1879
mr.kolya,560,1558,1706
thunderbird001,570,1858,1916
SleepyShashwat,577,2054,2060
SHZhang,583,2085,2083
YLWang,588,2099,2093
Kalashnikov,590,1609,1737
andr1y,594,2085,2082
xiao_lang,600,1804,1873
dragon_bra,601,1878,1926
balakrishnan,604,2003,2019
jjang36524,609,2060,2061
AmirhosseinAssar,612,2098,2090
tyzc,615,1830,1890
Theo830,618,2075,2072
555,619,1978,1998
nok0,626,710,1184
Flamire,629,1986,2003
ez_lcw,632,1538,1683
Dragnoid99,646,1913,1948
lsantire,649,2086,2077
Jorge213,650,2022,2030
socho,664,2037,2039
kunj017,669,2066,2061
GioChkhaidze,671,1864,1910
ZADaCHI,676,1791,1856
orzdevinwang,680,1516,1663
nnv-nick,682,1815,1872
Bruteforceman,683,2072,2064
solvemproblr,690,1835,1886
.-O_O-.,694,1919,1948
mollnn,696,1996,2005
tanus_era,698,1937,1960
fried-chicken,703,1976,1990
I.Gleb,704,2030,2031
ibrahim001,709,1863,1905
__jk__,723,1606,1720
icube,737,2088,2071
liqingyang,763,422,976
Karavaiev,763,2066,2053
timreizin,785,1754,1819
JeevanJyot,787,1933,1950
jeroenodb,794,0,673
swiftqwq,804,0,673
nanatoday,814,1940,1954
Wibo,818,1981,1984
JulianFernando,825,2062,2045
Alx,832,1874,1903
pikel_rik,836,2067,2048
dlp__302,839,1862,1893
Jami_CSEDU,849,1819,1861
LTb,860,1833,1870
momohara,889,2046,2029
I3J03RN,892,2051,2033
Micchon,919,1974,1972
Sugardorj,940,2006,1994
erray,943,1610,1703
Farhan132,985,1817,1849
coder_pulkit_c,1002,1993,1980
kumaraditya1999,1002,1710,1770
vok8,1018,1662,1734
Jerry__Jiang,1020,1494,1616
towrist,1022,1717,1773
cjj490168650,1029,1873,1888
BaluconisTima,1033,1722,1776
lukameladze1,1035,1747,1794
0-jij-0,1037,2052,2024
CHENRUIJIE,1048,1851,1871
egge,1050,2013,1993
shiven,1111,1745,1788
parkky,1118,1574,1664
Jarif_Rahman,1167,1404,1543
VivekUchiha,1175,1728,1771
Bazoka13,1175,1870,1877
princebelkovetz,1189,1735,1776
visho33,1201,0,639
Igor_Parfenov,1201,1913,1908
michao,1217,1685,1738
2sozx,1220,1991,1966
StandNotAlone,1242,2056,2016
status_coding,1255,1921,1912
_andyli,1324,1739,1770
uux,1334,1901,1892
huikang,1346,1804,1817
Hex1234567,1346,1725,1759
Dremix10,1357,1832,1838
MetalPower,1405,1795,1807
Celtic,1415,1371,1505
Kon567889,1434,1878,1869
Asymmetry,1448,1930,1909
Zain,1467,2008,1968
pigstd,1476,1488,1581
Fysty,1487,2051,2000
shadow9236,1497,1626,1678
r57shell,1515,2027,1980
mars4,1553,1882,1867
gdb_18,1562,1632,1678
vsinitsynav,1567,1801,1804
Newtech66,1584,1663,1701
Temmie,1608,1771,1780
amano_hina,1611,1896,1913
Agnus,1625,1867,1852
Yomapeed,1630,1535,1605
Lemur95,1641,1957,1921
Alfeh,1641,1683,1712
ScarletS,1666,1742,1755
the_computer_jock,1670,569,1006
DilshodbekX,1692,1464,1552
Valters07,1694,1898,1873
Rafi22,1699,1751,1761
stefanbalaz2,1703,1959,1920
sher_wu,1703,1860,1843
grass8sheep,1766,0,605
ivatopuria,1802,1366,1478
panda211panda,1812,1768,1769
disastah,1819,1681,1702
FEDIKUS,1825,2095,2022
man_of_learning,1842,1626,1661
Dallby,1897,1747,1749
hamath,1899,1964,1916
Vectors_Master,1955,1629,1658
t98slider,1963,1397,1491
VladHaivas0205,1981,1686,1699
bhatnagar.mradul,1986,2084,2008
hkyiitd,2002,2091,2013
chenyewei_1234,2017,1957,1906
mhhmkht,2024,1763,1756
EJOI_Gold,2027,1700,1708
Lam_lai_cuoc_doi,2066,1565,1605
Hile_Meow,2126,1785,1769
Boboge,2126,1661,1675
LeavingZ,2208,1307,1472
2020akadaver,2242,1773,1755
Uzumaki_Narutoo,2258,1863,1824
oldherd,2258,1515,1561
GreenHanHan,2263,1646,1658
coxie,2275,1862,1823
Wonsei,2328,1736,1724
noobiesAG,2357,1615,1630
gs17005,2365,2011,1938
AmirrzwM,2402,405,857
Boredom,2423,1672,1671
UshanGhosh,2482,1504,1544
KDVinit,2546,1667,1663
ZoeYay,2582,1543,1569
Wayne_Yan,2604,1296,1457
Kira_1234,2653,1846,1799
tkacper,2682,582,970
P500,2719,1463,1505
Gurban,2719,1710,1691
rabbitsthecat,2776,1493,1525
snowysecret,2841,1659,1648
spectrra,2897,2057,1960
0icq,2910,1772,1733
anhkha1004,2929,1649,1637
yltx,2929,1601,1600
Tatsuyaaaa,2943,1881,1818
bary,2957,1918,1847
shojin_pro,2969,1661,1645
