handle,rank,oldRating,newRating
Radewoosh,1,3189,3296
Benq,3,3161,3187
Reyna,5,2493,2654
zemen,7,2740,2814
scanhex,9,2533,2642
isaf27,10,2564,2657
receed,11,2427,2550
jcvb,13,2991,2957
MofK,14,2491,2579
Golovanov399,15,2707,2735
Endagorion,16,2933,2899
adamant,17,2044,2255
dreamoon_love_AA,18,2718,2730
hank55663,19,2250,2385
Farhod,25,2151,2297
krijgertje,27,2774,2744
AghaTizi,29,2276,2372
saba2000,31,2356,2424
-is-this-fft-,32,2260,2353
fruwajacybyk,33,2210,2316
peltorator,36,2515,2530
hloya_ygrt,37,2348,2405
244mhq,38,2455,2482
ToTLeS,39,2468,2489
Coder,41,2533,2534
Kaban-5,42,2596,2579
yashChandnani,44,2244,2318
zeliboba,45,2658,2621
fhlasek,46,2419,2441
LeCaRiBoU,51,2141,2235
jtnydv25,52,2251,2310
budalnik,53,2392,2411
gop2024,54,2327,2362
TimonKnigge,57,2296,2335
Philae,59,2195,2260
Egor.Lifar,61,2373,2386
Motarack,64,2423,2419
Ilya_MSU,65,2383,2388
wakaka,66,2417,2412
AndreySergunin,70,2609,2553
codelegend,71,2085,2169
a.piasta,72,2151,2213
Jatana,74,2284,2305
RUSH_D_CAT,77,2120,2186
natsugiri,80,2414,2395
temich,81,2292,2304
131131yhx,82,2336,2335
kalinov,83,2465,2431
cerberus97,84,2392,2375
TadijaSebez,86,2119,2175
saketh,87,2358,2347
Temirulan,89,2180,2215
Barichek,90,2187,2219
ppavic,92,2094,2152
chemthan,93,2591,2518
Anadi,94,2487,2437
Sert,97,2315,2306
UnstoppableChillMachine,98,2105,2153
.I.,99,2194,2216
veschii_nevstrui,101,2142,2177
Mediocrity,103,2174,2198
Klungs,106,2175,2196
buko,112,2129,2158
hamlet,113,2179,2193
Jhamra,114,2044,2096
tinca_matei,115,2129,2155
adedalic,118,2251,2242
nikolapesic2802,119,1987,2053
Ekler,120,1917,2007
PuRpLe_FoReVeR,123,1919,2005
Akulyat,124,2090,2120
lessmeaning,128,2138,2151
EndRay,132,2008,2056
jarakcyc,134,1981,2037
Temotoloraia,135,2200,2191
vbobrov,137,2003,2049
Mustang98,138,2055,2084
greencis,141,2263,2235
collares,143,2165,2160
Ali.Kh,145,2117,2123
gen,146,2235,2210
Alpha_Q,147,2042,2068
Svyat,148,2146,2142
top34051,150,2084,2096
KevinWan,151,2077,2090
fsshakkhor,156,1943,1993
triveni,157,2008,2037
risujiroh,158,2092,2096
Omar_Elawady,162,2335,2277
Kilani,168,2190,2163
espr1t,169,2182,2156
Atreus,170,2168,2145
hey_boris,171,2262,2216
killer_god,173,2119,2106
Dmitriy.Belichenko,175,2147,2125
tloinuy,177,1982,2004
dorijanlendvaj,179,2111,2096
ShadowLight,181,2149,2124
dusty.and.rusty,184,2062,2057
fedoseev.timofey,186,2096,2080
iakovlev.zakhar,189,2274,2215
tmwilliamlin168,190,2578,2453
Amoo_Safar,193,2073,2059
Hasan0540,196,2182,2140
lebeg,197,1912,1941
trueshogun,199,1981,1988
leaf1415,200,2116,2087
k1nval,203,1980,1984
Volkov_Ivan,206,1980,1982
cuom1999,207,2047,2031
Wielomian,208,2015,2006
maximumSHOT,211,2220,2161
_LeMur_,217,2310,2230
teja349,218,2457,2346
GoogleBot,226,2065,2032
KhaledKEE,229,2161,2105
ajinkya1p3,232,2166,2108
BSBandme,234,2104,2058
vpike,234,1975,1959
kalimm,237,2321,2229
amnesiac_dusk,237,2271,2189
usachevd0,239,1994,1971
AkiLotus,241,2099,2051
dima_z,242,2066,2024
Markellonchik,243,2363,2261
Shayan,250,2325,2227
Zain,253,1916,1903
achi_basadzishvili,254,1955,1932
SPatrik,257,1922,1904
vladmart,262,1994,1956
RobeZH,263,2172,2097
antontrygubO_o,265,2374,2261
NikaraBika,269,2150,2076
stasio6,270,2233,2144
_Solenya_,271,1923,1895
almogwald,274,1911,1884
thai9cdb1,275,1967,1926
Kerpoo,279,1938,1901
abeker,281,2267,2167
Ahmed-,283,1950,1907
jvmusin,287,1947,1902
Jael,292,2043,1976
Nson,294,2017,1954
IgorSmirnov,295,2054,1984
alexxx998,296,1978,1921
w0nsh,304,1937,1882
babin,305,1907,1857
abisheka,313,2069,1986
nweeks,314,1932,1870
Ferume,315,1979,1908
sagitta,319,1981,1907
Suzukaze,322,2167,2065
amanbol,325,1910,1842
Mahdi_Hajibeygi,329,1939,1864
SUN.LOVE,330,1936,1860
average_frog_enjoyer,333,2035,1945
kefaa,335,2389,2248
vstrimaitis,335,1924,1845
Dalgerok,338,2094,1994
wjli,340,2023,1930
bvd,343,2002,1909
alexwice,345,2070,1969
SHAMPINION,347,1909,1815
vntshh,347,1925,1830
zhabo,347,2068,1962
vhnvn,347,2025,1922
Ashishgup,347,2236,2111
