handle,rank,oldRating,newRating
tourist,1,2455,2491
Gassa,2,2168,2239
watashi,4,2092,2174
Ra16bit,5,2057,2145
liympanda,9,1685,1852
freak93,11,1964,2065
VladGavrila,12,1992,2086
poopi,13,1926,2034
zibada,14,1911,2022
SteamTurbine,17,2087,2155
Egor,23,2343,2345
Chmel_Tolstiy,24,1883,1992
DamianS,31,1981,2060
AlexSkidanov,34,1990,2064
ll931110,52,1715,1849
ilyakor,54,2296,2272
cmd,55,2116,2131
buko,57,2043,2079
akim239,64,1500,1660
---Grigor---,66,1713,1839
ashmelev,74,1898,1963
pkhaustov,76,2067,2074
dalex,79,1877,1945
Connector,82,1953,1993
KrK,88,1679,1801
slavik,90,1729,1833
uwi,92,2056,2045
I-juice,97,1972,1989
flashmt,100,1827,1903
PavelKunyavskiy,119,2214,2175
enot110,122,1886,1917
IvayloS,126,1855,1895
Aksenov239,128,1830,1877
fhlasek,133,1836,1877
dancho,145,1832,1866
Ripatti,146,2085,2053
hydrastuff,173,1987,1960
DPR-pavlin,187,1909,1889
pperm,189,1954,1927
Nyatl,191,1846,1840
rembocoder,193,1688,1746
package.zaic,198,1913,1890
akashin,209,1693,1740
VArtem,214,1958,1926
yarrr,284,1693,1696
vilcheuski,297,1701,1692
shilov,306,1833,1800
Sammarize,319,1681,1669
sas4eka,329,1931,1882
Slamur,361,1729,1701
Kostroma,364,1629,1615
caustique,389,1767,1730
ItsLastDay,400,1676,1649
Gravekper,400,1818,1773
snuke,400,1679,1652
IlyaLos,400,1614,1595
