handle,rank,oldRating,newRating
komendart,1,2113,2291
Flyrise,5,2178,2249
Farhod,6,1767,1943
hey_boris,9,2082,2146
maxplus,11,2055,2114
ksun48,13,2305,2291
trilis,14,2013,2070
ch_egor,16,1875,1961
RostVel,17,2186,2187
Andreikkaa,19,2159,2160
SoMuchDrama,20,1871,1944
Farhit,23,1905,1960
kefaa,24,1991,2018
Kniaz,27,1771,1852
DmitryBelikov,36,1756,1822
vintage_Vlad_Makeev,40,2343,2258
never_giveup,54,1968,1953
krauch,78,1679,1713
radoslav11,82,1964,1923
Jatana,84,1810,1804
s-lissov,90,1516,1584
RockyB,105,1508,1568
craborac,119,1984,1913
arsijo,132,2064,1967
YaKon4ick,172,1429,1472
ZiyaZa,180,1457,1487
JoJo,236,1323,1367
isaf,384,1500,1440
K38,401,1457,1357
