handle,rank,oldRating,newRating
Petr,2,3293,3325
Merkurev,3,2646,2820
Benq,4,2680,2825
LHiC,6,3000,3033
ksun48,7,2755,2842
bmerry,8,2941,2970
Um_nik,9,3266,3203
Golovanov399,14,2756,2795
ko_osaga,16,2777,2801
JOHNKRAM,17,2778,2798
cdkrot,18,2410,2522
craborac,20,2141,2318
jqdai0815,23,3188,3083
tribute_to_Ukraine_2022,24,2359,2460
dreamoon_love_AA,27,2576,2615
Toxel,28,2325,2427
uwi,29,2554,2593
VArtem,30,2613,2635
jacobtpl,31,2165,2305
Enchom,33,2304,2400
krijgertje,35,2771,2742
kobae964,36,2271,2369
cz_xuyixuan,37,2255,2356
ainta,39,2885,2820
wilcot,42,2117,2249
natsugiri,44,2446,2481
Ilya_MSU,44,2304,2376
adamant,47,2247,2330
-imc-,49,2362,2412
MrDindows,50,2424,2457
knightL,52,2534,2536
kmjp,54,2488,2499
qwerty787788,56,2819,2744
ugly2333,63,2285,2337
ngfam_kongu,64,2160,2246
woqja125,67,2306,2348
Svlad_Cjelli,70,2096,2194
Reyna,72,2660,2607
mmaxio,73,2465,2459
ehnryx,75,1942,2087
tfg,78,2183,2246
RamTararam,80,2129,2207
Expectation,83,2078,2168
Aeon,84,2096,2180
AlexSkidanov,85,2281,2311
Sakura,87,2237,2276
M.Mahdi,89,2467,2446
isaf27,92,2370,2370
arknave,102,1961,2072
Arpa,103,2001,2098
InkyFlameMaster,104,2013,2104
gisp_zjz,106,2087,2152
mnaeraxr,111,2316,2316
Nero,116,2267,2276
Barichek,118,2207,2231
I_love_tigersugar,119,2146,2185
Rafbill,122,2566,2497
BigBag,123,2421,2387
Tutis,126,1943,2041
cerberus97,130,2212,2226
tmwilliamlin168,135,2176,2195
Ronnie007,138,2197,2209
Superty,140,2179,2195
radoslav11,143,2155,2176
SaveVMK,148,1942,2024
chenyanbo,148,1914,2006
chemthan,151,2364,2328
Jimanbanashi,157,2223,2218
codelegend,161,2013,2065
Farhod,168,2136,2148
Kirundel,172,1900,1983
zbww,176,1971,2028
danya090699,177,2074,2098
Mustang98,181,1997,2043
orz,182,2254,2229
.Ali.,183,1937,2001
Taube,184,2224,2205
Suika_predator,187,2111,2120
irkstepanov,195,2285,2247
junie,196,2072,2088
fetetriste,198,2152,2144
Motarack,203,2418,2344
riverwalk7,203,2037,2058
lessmeaning,206,2044,2062
saba2000,210,2231,2199
MicGor,211,2257,2218
Noam527,213,2072,2079
retired_coder,215,1967,2004
hamlet,217,2109,2104
PrashantM,219,2314,2258
misztsu,222,2124,2113
Dmitriy.Belichenko,227,2049,2056
triveni,229,2056,2059
998kover,229,1950,1984
Hell_Eclipse,232,2103,2093
yarrr,235,2185,2154
hank55663,239,2158,2132
Bruteforceman,242,2126,2106
kostka,245,1953,1978
tinca_matei,245,1989,2003
Luqman,260,2028,2025
package.zaic,269,2133,2101
Lo_R_D,273,2081,2060
fruwajacybyk,279,2314,2237
LeCaRiBoU,281,2091,2064
vhnvn,282,1932,1947
ImaniAm,282,1911,1932
pb0207,284,1953,1960
Nson,284,1973,1974
IvayloS,287,2071,2047
kzyKT,287,2024,2011
TonySnark,294,2143,2099
cthbst,297,1975,1971
Vladik,302,2192,2134
SeyedParsa,306,2162,2109
iakovlev.zakhar,306,1956,1953
Aidos,319,2387,2282
VLamarca,320,1909,1913
ankeet,332,1925,1919
..vince,335,1980,1959
Roundgod,335,1927,1919
Tima,337,2121,2067
Kilani,341,1950,1933
Sorting,341,1963,1943
SecondThread,344,1967,1946
AICoderMike,350,2018,1982
TripleM5da,352,1961,1938
pkhaustov,353,2271,2181
LLI_E_P_JI_O_K,356,2080,2028
maximumSHOT,360,2349,2241
Markellonchik,362,2115,2054
Atreus,363,1911,1895
TheFallenOne,365,1940,1916
Gassa,366,2284,2188
kdh9949,370,2121,2056
abhishek_saini,371,1953,1924
iaNTU,373,2099,2037
Hasan0540,378,2135,2064
reedef,379,1968,1932
hloya_ygrt,382,2176,2096
jtnydv25,383,2366,2249
KhaledKEE,384,2097,2032
Antoine,386,1923,1894
DmitryBelikov,390,2176,2093
Qwertenx,392,2006,1956
NVAL,394,2237,2142
dorijanlendvaj,400,1911,1878
shilov,406,1924,1886
balakrishnan,408,1946,1902
ivanilos,410,2069,2000
Jakube,412,2163,2076
lnsuyn,418,2008,1948
ZiyaZa,419,1916,1874
_greedy,420,1985,1929
abisheka,423,2023,1958
fshp971,425,1960,1906
awoo,426,2060,1987
flower,427,1901,1858
meooow,435,1974,1913
ruhan.habib39,438,2015,1946
MyLeg,445,2051,1973
Stelutzu,449,2158,2061
ssor96,451,1908,1852
scopeInfinity,452,2118,2027
boba5551,457,1948,1883
mohamedeltair,459,1902,1843
_Ash__,460,2076,1989
SlavaSSU,463,1954,1885
Hyperbolic,468,1958,1886
cuom1999,473,1991,1912
Edvard,476,2155,2051
brimix__,481,2084,1989
txingml,486,1900,1828
_LeMur_,487,2011,1924
andrew,490,1957,1876
pedrohlf,494,1921,1842
AkiLotus,496,2017,1926
vovuh,503,1915,1832
yyyyyyffffff,505,2129,2020
vbobrov,505,1977,1886
killer_god,509,1949,1859
Ferume,518,2036,1934
Zain,520,1951,1856
Dalgerok,525,1958,1860
