handle,rank,oldRating,newRating
khsoo01,28,1654,1765
Orenji.Sora,54,1691,1763
Z0RR0,70,1664,1752
Farhod,79,1621,1740
ajinkya1p3,107,1674,1739
sagitta,120,1599,1720
maximumSHOT,121,1665,1733
vovuh,156,1417,1646
nigus,159,1699,1721
radoslav11,187,1616,1701
Kuyan,237,1495,1657
Hodobox,250,1541,1666
perchema,315,1689,1659
abhishek_saini,339,1646,1651
chemthan,396,1673,1629
awoo,476,1475,1587
fake123_loves_me,577,1416,1544
hamlet,593,1512,1562
Rpd-Strike,633,1678,1606
mkisic,711,1600,1545
mredigonda,735,1518,1523
bvd,815,1211,1392
BitHashTech,913,1698,1606
_LeMur_,927,1526,1476
Infinity25,963,1620,1539
codelegend,963,1529,1475
tundra,1004,1554,1489
abisheka,1004,1483,1449
GoogleBot,1004,1668,1576
JustInCase,1295,1667,1575
kissgergely,1363,1559,1469
jklepec,1398,1435,1375
RedStone,1704,1553,1462
markysha,1808,1553,1462
Kapt,1932,1500,1409
Kerim.K,1963,1448,1358
mahmoudbadawy,2120,1445,1355
ruhan.habib39,2219,1275,1189
CepryH9,2219,1350,1261
