handle,rank,oldRating,newRating
tenkei,14,1361,1650
CodigoL,31,1583,1757
sevlll777,36,1485,1685
Uzumaki_Narutoo,47,1558,1721
Arayi,58,1441,1634
Kon567889,67,1597,1731
TD06,70,1470,1643
MrLolthe1st,82,1239,1492
jakao,102,1505,1648
muhammadhasan01,102,1592,1707
IMRUN,139,1538,1655
mtnshh,152,1550,1659
dixitgarg,166,1425,1571
Tri_Phan,201,1375,1529
nishant403,213,1568,1655
kostia244,213,1533,1630
AhmetKaan,269,1500,1596
AlexThunder602,277,1469,1574
minhcool,327,1566,1631
andr1y,353,1555,1619
joylintp,358,1451,1548
Jorge213,441,1342,1464
kumaraditya1999,454,1476,1551
gustavoleal,454,1542,1596
Sugarii,501,1437,1519
Owmicron,501,1465,1538
KurisuMakise,513,1481,1548
PineapplesOnPizza,525,1589,1622
goncharovmike,576,1520,1568
pseudocoder10,596,1512,1561
davi_bart,622,1571,1600
Hemose,627,1476,1532
Nika_Tamliani,645,1562,1591
Java,666,1324,1427
ahshafi,676,1587,1607
LincolnYe,695,1500,1543
TheodenOLE,695,1400,1475
Igor_2017,712,1498,1540
Bedoo,748,1434,1493
quocnguyen,848,1425,1479
fried-chicken,894,1447,1491
gupta_samarth,923,1562,1571
691,940,1500,1526
crazyilian,980,1590,1588
WA_King,996,1468,1499
shade34,1015,1337,1409
YahiaSherif,1045,1315,1392
Kotehok3,1085,1523,1533
mban259,1111,1597,1586
Pazio,1116,1331,1397
Wibo,1137,1381,1430
watemus,1161,1546,1546
NaimSS,1271,1500,1506
JUSSIAR,1340,1439,1459
Mahmoud_Haddad,1350,1472,1482
Prateek,1412,1367,1404
bhatnagar.mradul,1412,1450,1463
parsa333111,1476,1419,1438
Ashot_27,1514,1470,1472
AhmedEzzatG,1528,1244,1316
hata_saa,1621,1203,1284
great_fortune,1668,1312,1354
xyz.,1690,1304,1347
Periquito,1722,1564,1534
N.N_2004,1730,1297,1341
RetiredPlayer,1779,1383,1398
gruntov_dima,1794,1270,1319
555,1860,1193,1265
tirlimster,1887,1513,1489
ElyesChaabouni,1900,1384,1393
Mike4235,2218,1365,1366
ub33,2241,1433,1415
Kalashnikov,2255,1369,1368
IanDeHaan,2255,1500,1466
vaaven,2274,1009,1129
Retired_Isaunoya,2274,1485,1454
hieu_2004,2290,1487,1454
rama798,2325,1496,1460
moonshine,2371,1352,1351
bufftowel,2393,1303,1315
saprykin,2455,1258,1281
Ibrahim_Khandakar,2640,1131,1188
yahia,2691,1325,1319
Olerinskiy,2742,1235,1253
Galebickosikasa,3045,1264,1262
Flamire,3361,1363,1325
BabaVoss,3457,1103,1132
AlbertoTDNeto,3468,1500,1430
MermaidMolester,3654,1337,1296
DilshodbekX,3716,1337,1294
wgx666,4722,1500,1401
rickbaishuak,4748,1500,1400
Ivre,4810,1182,1133
vsinitsynav,5271,1255,1175
Rayo,5300,692,600
buyolitsez,5300,1092,987
