handle,rank,oldRating,newRating
tourist,1,3341,3434
jqdai0815,2,3253,3314
Radewoosh,3,3159,3217
LHiC,5,3111,3148
izban,7,2836,2925
Endagorion,10,3029,3042
MrDindows,11,2766,2842
yosupo,12,2738,2816
ainta,13,2772,2835
zeliboba,14,2678,2761
geniucos,21,2982,2958
Golovanov399,22,2792,2813
SirShokoladina,25,2608,2667
PavelKunyavskiy,26,2903,2884
zyb,31,2409,2505
radoslav11,32,2206,2355
Swistakk,33,2840,2820
pashka,37,2502,2559
tribute_to_Ukraine_2022,39,2468,2530
Kostroma,40,2853,2815
_h_,43,2646,2655
Kaban-5,48,2663,2659
dreamoon_love_AA,49,2740,2715
kmjp,52,2396,2454
Aeon,53,2330,2404
liouzhou_101,54,2147,2272
-imc-,55,2451,2491
dario2994,59,2583,2583
adedalic,60,2304,2375
mmaxio,67,2704,2665
Hasan0540,69,2071,2199
ufo,71,2289,2351
natsugiri,74,2485,2492
Jimanbanashi,76,2293,2348
cfk,80,2070,2186
kostka,82,2237,2301
collares,89,2271,2319
.I.,90,2242,2297
Egor.Lifar,106,2356,2367
998kover,107,2218,2265
Reyna,109,2590,2540
nigus,113,2272,2298
Subconscious,116,2309,2325
xuanquang1999,117,2159,2214
Qwertenx,118,2046,2131
Bobrosoft,118,1948,2066
scorpion,124,2249,2272
uwi,124,2679,2596
Svlad_Cjelli,128,2234,2260
alphaGem,132,2047,2122
Marco_L_T,139,2353,2342
helThazar,146,2034,2106
top34051,148,2113,2157
sava-cska,148,2096,2145
chenjb,156,2223,2235
chenmark,157,2084,2133
kuzmichev_dima,159,2084,2130
RobeZH,159,2015,2082
woqja125,165,2305,2291
SeventeenYears,168,1920,2012
receed,168,2328,2304
brandonzhang,168,1931,2019
Zoli9,175,2127,2149
KhaledKEE,175,2131,2152
tap_tapii,185,1901,1993
Roberio,186,2068,2104
hohomu,186,2339,2305
txingml,190,2030,2076
fetetriste,193,2126,2142
neal,193,2200,2197
aviroop123,197,1962,2025
temich,197,2328,2292
Errichto,202,2559,2466
Xellos,206,2430,2366
-is-this-fft-,209,2032,2067
Kallaseldor,209,1948,2009
cuom1999,217,2035,2066
tfg,222,2267,2236
ksun48,223,2671,2544
oipotato,225,2248,2220
vbobrov,227,2004,2038
manoprenko,231,2168,2157
Wild_Hamster,233,2205,2183
fshp971,233,2041,2061
fuppy,233,1951,1998
Bruteforceman,233,1997,2030
pb0207,237,2162,2149
Vax,240,1903,1963
Lo_R_D,242,2136,2126
Atreus,242,2075,2081
fedoseev.timofey,242,1914,1967
JettyOller,248,1903,1959
jarakcyc,249,2013,2034
Marcin_smu,249,2742,2590
lyk248289469,249,2037,2051
cthbst,252,2130,2119
HIT_Zero,252,1995,2020
Tanzir5,255,1934,1974
reiracofage,262,1975,2000
jjjjj19980806,262,1923,1964
Anachor,267,2066,2064
gisp_zjz,275,2393,2313
espr1t,275,2110,2095
ajinkya1p3,277,2122,2102
fredrik.w.ekholm,277,2016,2023
Roundgod,281,2182,2147
lessmeaning,288,2039,2036
sarkar,293,1900,1933
xoxo,293,2104,2082
244mhq,297,2169,2131
abhishek_saini,297,1945,1963
AminAnvari,300,1933,1954
Hell_Eclipse,300,2096,2074
IgorSmirnov,303,2131,2100
TheFallenOne,305,1993,1995
2014CAIS01,306,2024,2017
kissgergely,307,2036,2026
Maksim1744,309,1983,1986
sinus_070,310,1917,1937
hank55663,310,2183,2137
budalnik,310,2673,2518
cdkrot,314,2406,2310
mredigonda,314,2011,2004
..vince,316,2039,2025
vanogam,319,1983,1981
awoo,321,2060,2039
lebeg,322,1965,1967
SAeed,324,1955,1958
posij118,326,2004,1993
njupt_lyy,326,1926,1935
brimix__,326,1922,1932
xiaowuc1,326,2383,2288
baqargam,331,1939,1943
Mohammadreza_mz,331,1934,1939
adamant,331,2229,2166
hugopm,334,1904,1916
mkisic,337,1999,1986
impetus,337,1934,1937
Lixoskywalker,341,1943,1942
bktl1love,344,1970,1960
vitux,348,1903,1909
STommydx,350,1976,1962
Antoine,353,1990,1972
KNB.,360,2084,2042
xzm2024,364,2008,1982
wakaka,366,2322,2229
nk.karpov,369,2222,2149
fake123_loves_me,374,1903,1897
antontrygubO_o,376,1974,1949
jvmusin,381,2030,1992
Jakube,382,2186,2116
Juve45,384,2026,1988
JOHNKRAM,385,2639,2474
Tutis,386,2017,1979
Marckess,394,2123,2061
Ashishgup,395,2034,1990
IgorL,396,1961,1931
Mustang98,399,2005,1965
paula,403,2046,1996
vntshh,405,1911,1889
csegura,412,1985,1944
ImaniAm,414,2015,1967
minimario,415,1957,1920
killer_god,416,1959,1921
Valentin_E,417,1998,1952
Makcum888,418,2035,1982
yashChandnani,422,2079,2016
danya090699,423,2286,2185
Hohol,424,2008,1957
BaaaaaaaaaaaaaaarkingDog,426,2033,1977
Cro-Marmot,427,1980,1933
neko_nyaaaaaaaaaaaaaaaaa,428,1911,1878
Suzukaze,429,1903,1871
chenyanbo,430,2117,2044
Egor,431,2935,2697
Bedge,432,2247,2151
Barichek,433,2348,2233
