contestId,index,name,tags,rating,solved
1798,F,Gifts from Grandfather Ahmed,"['dp', 'math', 'number theory']",2500.0,259
1798,E,Multitest Generator,"['brute force', 'dp']",2300.0,628
1798,D,Shocking Arrangement,"['constructive algorithms', 'greedy', 'math']",1600.0,824
1798,C,Candy Store,"['greedy', 'math', 'number theory']",1700.0,813
1798,B,Three Sevens,"['brute force', 'data structures', 'greedy', 'implementation']",1000.0,877
1798,A,Showstopper,"['greedy', 'implementation', 'sortings']",800.0,903
1797,F,Li Hua and Path,"['data structures', 'dfs and similar', 'divide and conquer', 'dsu', 'trees']",3000.0,135
1797,E,Li Hua and Array,"['brute force', 'data structures', 'dsu', 'math', 'number theory', 'two pointers']",2300.0,530
1797,D,Li Hua and Tree,"['brute force', 'data structures', 'dfs and similar', 'dp', 'implementation', 'trees']",1900.0,739
1797,C,Li Hua and Chess,"['constructive algorithms', 'greedy', 'interactive']",1600.0,789
1797,B,Li Hua and Pattern,"['constructive algorithms', 'greedy']",1100.0,824
1797,A,Li Hua and Maze,"['constructive algorithms', 'flows', 'graphs', 'greedy', 'implementation']",800.0,845
1796,F,Strange Triples,"['brute force', 'math', 'number theory']",2900.0,59
1796,E,Colored Subgraphs,"['dfs and similar', 'dp', 'games', 'greedy', 'trees']",2500.0,347
1796,D,Maximum Subarray,"['data structures', 'dp', 'greedy', 'two pointers']",2000.0,816
1796,C,Maximum Set,"['binary search', 'math']",1600.0,848
1796,B,Asterisk-Minor Template,"['implementation', 'strings']",1000.0,825
1796,A,Typical Interview Problem,"['brute force', 'implementation', 'strings']",800.0,853
1795,G,Removal Sequences,"['bitmasks', 'dfs and similar', 'graphs']",2700.0,282
1795,F,Blocking Chips,"['binary search', 'constructive algorithms', 'dfs and similar', 'greedy', 'trees']",2400.0,476
1795,E,Explosions?,"['binary search', 'data structures', 'dp', 'greedy', 'math']",2200.0,661
1795,D,Triangle Coloring,"['combinatorics', 'math']",1600.0,984
1795,C,Tea Tasting,"['binary search', 'data structures', 'implementation']",1500.0,923
1795,B,Ideal Point,"['brute force', 'geometry', 'greedy']",900.0,929
1795,A,Two Towers,"['brute force', 'implementation', 'strings']",800.0,944
1794,E,Labeling the Tree with Distances,"['data structures', 'dp', 'greedy', 'hashing', 'implementation', 'trees']",2400.0,483
1794,D,Counting Factorizations,"['combinatorics', 'divide and conquer', 'dp', 'math', 'number theory']",1900.0,745
1794,C,Scoring Subsequences,"['binary search', 'greedy', 'math', 'two pointers']",1300.0,787
1794,B,Not Dividing,"['constructive algorithms', 'greedy', 'math']",900.0,780
1794,A,Prefix and Suffix Array,['strings'],800.0,782
1793,F,Rebrending,"['brute force', 'data structures', 'divide and conquer', 'implementation']",2600.0,469
1793,E,Velepin and Marketing,"['binary search', 'data structures', 'dp', 'greedy', 'sortings', 'two pointers']",2600.0,399
1793,D,Moscow Gorillas,"['binary search', 'dp', 'greedy', 'implementation', 'math', 'two pointers']",1800.0,838
1793,C,Dora and Search,"['constructive algorithms', 'data structures', 'two pointers']",1200.0,852
1793,B,Fedya and Array,"['constructive algorithms', 'math']",1100.0,794
1793,A,Yet Another Promotion,"['greedy', 'math']",800.0,849
1792,F2,Graph Coloring (hard version),"['brute force', 'combinatorics', 'divide and conquer', 'dp', 'fft', 'graphs']",2900.0,166
1792,F1,Graph Coloring (easy version),"['combinatorics', 'dp', 'graphs']",2700.0,313
1792,E,Divisors and Table,"['brute force', 'dfs and similar', 'dp', 'number theory']",2400.0,524
1792,D,Fixed Prefix Permutations,"['binary search', 'bitmasks', 'data structures', 'hashing', 'math', 'sortings']",1700.0,901
1792,C,Min Max Sort,"['binary search', 'brute force', 'greedy', 'math', 'two pointers']",1500.0,945
1792,B,Stand-up Comedian,"['greedy', 'math']",1200.0,929
1792,A,GamingForces,"['greedy', 'sortings']",800.0,986
1791,G2,Teleporters (Hard Version),"['binary search', 'greedy', 'sortings']",1900.0,519
1791,G1,Teleporters (Easy Version),"['greedy', 'sortings']",1100.0,579
1791,F,Range Update Point Query,"['binary search', 'brute force', 'data structures']",1500.0,612
1791,E,Negatives and Positives,"['dp', 'greedy', 'sortings']",1100.0,577
1791,D,Distinct Split,"['brute force', 'greedy', 'strings']",1000.0,586
1791,C,Prepend and Append,"['implementation', 'two pointers']",800.0,597
1791,B,Following Directions,"['geometry', 'implementation']",800.0,605
1791,A,Codeforces Checking,"['implementation', 'strings']",800.0,657
1790,G,Tokens on Graph,"['constructive algorithms', 'dfs and similar', 'graphs', 'shortest paths']",2300.0,352
1790,F,Timofey and Black-White Tree,"['brute force', 'dfs and similar', 'divide and conquer', 'graphs', 'greedy', 'math', 'shortest paths', 'trees']",2100.0,566
1790,E,Vlad and a Pair of Numbers,"['bitmasks', 'constructive algorithms']",1400.0,662
1790,D,Matryoshkas,"['data structures', 'greedy', 'sortings']",1200.0,644
1790,C,Premutation,"['brute force', 'implementation', 'math']",1000.0,650
1790,B,Taisia and Dice,"['greedy', 'greedy', 'math']",800.0,656
1790,A,Polycarp and the Day of Pi,"['implementation', 'math', 'strings']",800.0,689
1789,F,Serval and Brain Power,"['bitmasks', 'brute force', 'dp', 'greedy', 'implementation', 'strings']",2700.0,275
1789,E,Serval and Music Game,"['brute force', 'dp', 'implementation', 'math', 'number theory']",2500.0,367
1789,D,Serval and Shift-Shift-Shift,"['bitmasks', 'brute force', 'constructive algorithms', 'implementation']",2200.0,518
1789,C,Serval and Toxel's Arrays,"['combinatorics', 'dp', 'implementation', 'math']",1500.0,849
1789,B,Serval and Inversion Magic,"['brute force', 'implementation', 'strings', 'two pointers']",800.0,882
1789,A,Serval and Mocha's Array,"['brute force', 'math', 'number theory']",800.0,899
1788,F,"XOR, Tree, and Queries","['bitmasks', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation', 'trees']",2500.0,382
1788,E,Sum Over Zero,"['data structures', 'dfs and similar', 'dp']",2200.0,808
1788,D,Moving Dots,"['binary search', 'brute force', 'combinatorics', 'math', 'two pointers']",2000.0,811
1788,C,Matching Numbers,"['constructive algorithms', 'greedy', 'math']",1300.0,886
1788,B,Sum of Two Numbers,"['constructive algorithms', 'greedy', 'implementation', 'math', 'probabilities']",1100.0,934
1788,A,One and Two,"['brute force', 'implementation', 'math']",800.0,972
1787,I,Treasure Hunt,"['data structures', 'divide and conquer', 'two pointers']",3400.0,87
1787,H,Codeforces Scoreboard,"['binary search', 'data structures', 'dp', 'geometry']",3300.0,108
1787,G,Colorful Tree Again,"['brute force', 'data structures', 'trees']",3000.0,217
1787,F,Inverse Transformation,"['constructive algorithms', 'implementation', 'math']",2500.0,398
1787,E,The Harmonization of XOR,"['bitmasks', 'constructive algorithms', 'greedy', 'math']",2100.0,932
1787,D,Game on Axis,"['combinatorics', 'dfs and similar', 'dsu', 'graphs', 'implementation']",1900.0,1085
1787,C,Remove the Bracket,"['dp', 'greedy', 'math']",1600.0,1118
1787,B,Number Factorization,"['greedy', 'math', 'number theory']",1100.0,1270
1787,A,Exponential Equation,"['constructive algorithms', 'math']",800.0,1298
1786,B,Cake Assembly Line,"['brute force', 'sortings']",1300.0,428
1786,A2,Alternating Deck (hard version),['implementation'],800.0,461
1786,A1,Non-alternating Deck (easy version),['implementation'],800.0,475
1784,F,Minimums or Medians,[],3400.0,47
1784,E,Infinite Game,"['brute force', 'combinatorics', 'dp', 'games', 'probabilities']",3100.0,78
1784,D,Wooden Spoon,"['combinatorics', 'dp']",2400.0,133
1784,C,Monsters (hard version),"['data structures', 'greedy']",2200.0,134
1784,B,Letter Exchange,['constructive algorithms'],1900.0,85
1784,A,Monsters (easy version),"['brute force', 'greedy']",1000.0,99
1783,G,Weighed Tree Radius,"['data structures', 'divide and conquer', 'implementation', 'trees']",2800.0,187
1783,F,Double Sort II,"['dfs and similar', 'flows', 'graph matchings', 'graphs']",2500.0,410
1783,E,Game of the Year,"['brute force', 'data structures', 'math', 'number theory']",2300.0,753
1783,D,Different Arrays,"['brute force', 'dp', 'implementation']",2000.0,918
1783,C,Yet Another Tournament,"['binary search', 'greedy', 'sortings']",1700.0,979
1783,B,Matrix of Differences,"['constructive algorithms', 'math']",1100.0,1062
1783,A,Make it Beautiful,"['constructive algorithms', 'math', 'sortings']",800.0,1130
1781,H2,Window Signals (hard version),[],3500.0,6
1781,H1,Window Signals (easy version),[],3200.0,18
1781,G,Diverse Coloring,"['constructive algorithms', 'trees']",3200.0,47
1781,F,Bracket Insertion,"['combinatorics', 'dp', 'math', 'trees']",2700.0,167
1781,E,Rectangle Shrinking,"['binary search', 'brute force', 'data structures', 'greedy', 'implementation', 'two pointers']",2300.0,161
1781,D,Many Perfect Squares,"['brute force', 'math', 'number theory']",1800.0,252
1781,C,Equal Frequencies,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'sortings', 'strings']",1600.0,233
1781,B,Going to the Cinema,"['brute force', 'greedy', 'sortings']",1000.0,203
1781,A,Parallel Projection,"['geometry', 'math']",800.0,189
1780,G,Delicious Dessert,"['binary search', 'dsu', 'hashing', 'math', 'number theory', 'string suffix structures']",2400.0,324
1780,F,Three Chairs,"['bitmasks', 'brute force', 'combinatorics', 'data structures', 'dp', 'number theory', 'sortings']",2300.0,628
1780,E,Josuke and Complete Graph,"['binary search', 'brute force', 'data structures', 'math', 'number theory']",2400.0,481
1780,D,Bit Guessing Game,"['binary search', 'bitmasks', 'constructive algorithms', 'interactive']",1800.0,830
1780,B,GCD Partition,"['brute force', 'greedy', 'math', 'number theory']",1100.0,903
1780,A,Hayato and School,"['constructive algorithms', 'greedy']",800.0,923
1779,H,Olympic Team Building,"['brute force', 'meet-in-the-middle']",3500.0,39
1779,G,The Game of the Century,"['constructive algorithms', 'graphs', 'shortest paths']",3000.0,150
1779,F,Xorcerer's Stones,"['bitmasks', 'constructive algorithms', 'dp', 'trees']",2500.0,677
1779,E,Anya's Simultaneous Exhibition,"['constructive algorithms', 'graphs', 'greedy', 'interactive', 'sortings']",2400.0,864
1779,D,Boris and His Amazing Haircut,"['constructive algorithms', 'data structures', 'dp', 'dsu', 'greedy', 'sortings']",1700.0,1448
1779,C,Least Prefix Sum,"['data structures', 'greedy']",1600.0,1492
1779,B,MKnez's ConstructiveForces Task,"['constructive algorithms', 'math']",900.0,1538
1779,A,Hall of Fame,"['constructive algorithms', 'greedy', 'strings']",800.0,1536
1778,F,Maximizing Root,"['dfs and similar', 'dp', 'graphs', 'math', 'number theory', 'trees']",2600.0,316
1778,E,The Tree Has Fallen!,"['bitmasks', 'dfs and similar', 'math', 'trees']",2500.0,395
1778,D,Flexible String Revisit,"['combinatorics', 'dp', 'math', 'probabilities']",2100.0,744
1778,C,Flexible String,"['bitmasks', 'brute force', 'strings']",1600.0,836
1778,B,The Forbidden Permutation,"['greedy', 'math']",1300.0,820
1778,A,Flip Flop Sum,"['greedy', 'implementation']",800.0,913
1777,F,Comfortably Numb,"['bitmasks', 'data structures', 'divide and conquer', 'strings', 'trees']",2400.0,443
1777,E,Edge Reverse,"['binary search', 'dfs and similar', 'graphs', 'trees']",2200.0,630
1777,D,Score of a Tree,"['bitmasks', 'combinatorics', 'dfs and similar', 'dp', 'math', 'probabilities', 'trees']",1900.0,770
1777,C,Quiz Master,"['binary search', 'math', 'number theory', 'sortings', 'two pointers']",1700.0,892
1777,B,Emordnilap,"['combinatorics', 'greedy', 'math']",900.0,895
1777,A,Everybody Likes Good Arrays!,"['greedy', 'math']",800.0,906
1776,N,Count Permutations,['math'],3500.0,14
1776,M,Parmigiana With Seafood,"['binary search', 'dp', 'greedy', 'trees']",3000.0,154
1776,L,Controllers,"['binary search', 'math']",1500.0,766
1776,K,Uniform Chemistry,"['dp', 'math']",3200.0,32
1776,J,Italian Data Centers,"['graphs', 'shortest paths']",2500.0,394
1776,I,Spinach Pizza,"['games', 'geometry', 'greedy', 'interactive']",2500.0,354
1776,H,Beppa and SwerChat,['two pointers'],1300.0,767
1776,G,Another Wine Tasting Event,"['combinatorics', 'constructive algorithms', 'math', 'strings']",2100.0,708
1776,F,Train Splitting,"['constructive algorithms', 'graphs', 'greedy']",1700.0,762
1776,E,Crossing the Railways,"['data structures', 'dp']",3500.0,14
1776,D,Teamwork,"['constructive algorithms', 'greedy', 'math']",2800.0,189
1776,C,Library game,"['games', 'greedy', 'interactive', 'sortings']",2500.0,409
1776,B,Vittorio Plays with LEGO Bricks,"['dp', 'geometry']",2200.0,604
1776,A,Walking Boy,['greedy'],800.0,809
1775,F,Laboratory on Pluto,"['constructive algorithms', 'dp', 'greedy', 'math']",2500.0,341
1775,E,The Human Equation,"['greedy', 'implementation']",2100.0,840
1775,D,Friendly Spiders,"['dfs and similar', 'graphs', 'math', 'number theory', 'shortest paths']",1800.0,937
1775,C,Interesting Sequence,"['bitmasks', 'math']",1600.0,939
1775,B,Gardener and the Array,"['bitmasks', 'constructive algorithms']",1300.0,924
1775,A2,Gardener and the Capybaras (hard version),"['constructive algorithms', 'greedy']",900.0,926
1775,A1,Gardener and the Capybaras (easy version),"['brute force', 'constructive algorithms', 'implementation']",800.0,932
1774,H,Maximum Permutation,['constructive algorithms'],3500.0,8
1774,G,Segment Covering,"['brute force', 'combinatorics', 'constructive algorithms', 'data structures', 'dp', 'trees']",3200.0,174
1774,F2,Magician and Pigs (Hard Version),"['binary search', 'brute force', 'data structures', 'implementation']",2700.0,367
1774,F1,Magician and Pigs (Easy Version),"['brute force', 'data structures', 'implementation']",2400.0,562
1774,E,Two Chess Pieces,"['dfs and similar', 'dp', 'greedy', 'trees']",1900.0,1047
1774,D,Same Count One,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'two pointers']",1600.0,1120
1774,C,Ice and Fire,"['constructive algorithms', 'dp', 'greedy']",1300.0,1163
1774,B,Coloring,"['constructive algorithms', 'greedy', 'math']",1500.0,1079
1774,A,Add Plus Minus Sign,"['constructive algorithms', 'math']",800.0,1248
1773,L,Lisa's Sequences,['dp'],3500.0,15
1773,K,King's Puzzle,['constructive algorithms'],1900.0,496
1773,J,Jumbled Trees,"['constructive algorithms', 'math']",2900.0,69
1773,I,Interactive Factorial Guessing,"['brute force', 'games', 'implementation', 'interactive']",2500.0,284
1773,H,Hot and Cold,"['binary search', 'interactive']",2600.0,214
1773,G,Game of Questions,"['bitmasks', 'combinatorics', 'dp', 'fft', 'math', 'probabilities']",2800.0,242
1773,F,Football,['constructive algorithms'],800.0,558
1773,E,Easy Assembly,"['greedy', 'sortings']",1400.0,560
1773,D,Dominoes,"['combinatorics', 'flows', 'graph matchings', 'greedy']",2600.0,288
1773,C,Cactus Meets Torus,[],3500.0,24
1773,B,BinCoin,"['binary search', 'divide and conquer', 'hashing', 'implementation', 'probabilities', 'trees']",2200.0,417
1773,A,Amazing Trick,"['constructive algorithms', 'graph matchings', 'math', 'probabilities']",1900.0,529
1772,G,Gaining Rating,"['binary search', 'greedy', 'implementation', 'math', 'sortings', 'two pointers']",2200.0,349
1772,F,Copy of a Copy of a Copy,"['constructive algorithms', 'dfs and similar', 'graphs', 'implementation', 'sortings']",2000.0,442
1772,E,Permutation Game,['games'],1700.0,548
1772,D,Absolute Sorting,"['constructive algorithms', 'math']",1400.0,579
1772,C,Different Differences,"['constructive algorithms', 'greedy', 'math']",1000.0,610
1772,B,Matrix Rotation,"['brute force', 'implementation']",800.0,619
1772,A,A+B?,['implementation'],800.0,681
1771,F,Hossam and Range Minimum Query,"['binary search', 'bitmasks', 'data structures', 'hashing', 'probabilities', 'strings', 'trees']",2500.0,456
1771,E,Hossam and a Letter,"['brute force', 'dp', 'implementation', 'two pointers']",2500.0,339
1771,D,Hossam and (sub-)palindromic tree,"['brute force', 'data structures', 'dfs and similar', 'dp', 'strings', 'trees']",2100.0,728
1771,C,Hossam and Trainees,"['greedy', 'math', 'number theory']",1600.0,896
1771,B,Hossam and Friends,"['binary search', 'constructive algorithms', 'dp', 'two pointers']",1400.0,928
1771,A,Hossam and Combinatorics,"['combinatorics', 'math', 'sortings']",900.0,940
1770,H,"Koxia, Mahiru and Winter Festival",['constructive algorithms'],3500.0,25
1770,G,Koxia and Bracket,"['divide and conquer', 'fft', 'math']",3400.0,78
1770,F,Koxia and Sequence,"['bitmasks', 'combinatorics', 'dp', 'math', 'number theory']",3100.0,303
1770,E,Koxia and Tree,"['combinatorics', 'dfs and similar', 'dp', 'dsu', 'math', 'probabilities', 'trees']",2400.0,758
1770,D,Koxia and Game,"['constructive algorithms', 'data structures', 'dfs and similar', 'dsu', 'flows', 'games', 'graph matchings', 'graphs', 'implementation']",2000.0,1333
1770,C,Koxia and Number Theory,"['brute force', 'chinese remainder theorem', 'math', 'number theory']",1700.0,1537
1770,B,Koxia and Permutation,['constructive algorithms'],1000.0,1635
1770,A,Koxia and Whiteboards,"['brute force', 'greedy']",1000.0,1655
1769,D3,Игра в Девятку III,"['*special', 'brute force']",2300.0,62
1769,D2,Игра в Девятку II,"['*special', 'brute force']",2200.0,108
1769,D1,Игра в Девятку I,"['*special', 'brute force', 'dp']",1800.0,190
1769,C2,Подкрутка II,"['*special', 'dp']",1300.0,252
1769,C1,Подкрутка I,"['*special', 'brute force', 'dp', 'greedy']",1200.0,252
1769,B2,Копирование файлов II,"['*special', 'binary search', 'brute force', 'math']",1400.0,264
1769,B1,Копирование файлов I,"['*special', 'brute force', 'implementation', 'math']",1000.0,273
1769,A,Узкая дорога,"['*special', 'math']",800.0,318
1768,F,Wonderful Jump,"['dp', 'greedy']",2900.0,346
1768,E,Partial Sorting,"['combinatorics', 'math', 'number theory']",2300.0,692
1768,D,Lucky Permutation,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy']",1800.0,1010
1768,C,Elemental Decompress,"['constructive algorithms', 'greedy', 'implementation', 'sortings']",1300.0,1027
1768,B,Quick Sort,"['greedy', 'math']",900.0,1070
1768,A,Greatest Convex,"['greedy', 'math', 'number theory']",800.0,1095
1767,F,Two Subtrees,"['data structures', 'trees']",3100.0,98
1767,E,Algebra Flash,"['bitmasks', 'brute force', 'dp', 'graphs', 'math', 'meet-in-the-middle', 'trees']",2500.0,449
1767,D,Playoff,"['combinatorics', 'constructive algorithms', 'dp', 'greedy', 'math']",1500.0,828
1767,C,Count Binary Strings,"['data structures', 'dp']",2100.0,695
1767,B,Block Towers,"['data structures', 'greedy', 'sortings']",800.0,955
1767,A,Cut the Triangle,['implementation'],800.0,962
1766,F,MCF,['flows'],2800.0,130
1766,E,Decomposition,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'dp', 'two pointers']",2300.0,543
1766,D,Lucky Chains,"['math', 'number theory']",1600.0,993
1766,C,Hamiltonian Wall,"['dp', 'implementation']",1300.0,930
1766,B,Notepad#,['implementation'],1000.0,946
1766,A,Extremely Round,"['brute force', 'implementation']",800.0,947
1765,N,Number Reduction,['greedy'],1500.0,622
1765,M,Minimum LCM,"['math', 'number theory']",1000.0,702
1765,L,Project Manager,"['brute force', 'data structures', 'implementation']",2400.0,321
1765,K,Torus Path,"['greedy', 'math']",1500.0,644
1765,J,Hero to Zero,"['graph matchings', 'math']",2900.0,101
1765,I,Infinite Chess,"['implementation', 'shortest paths']",2800.0,106
1765,H,Hospital Queue,"['binary search', 'graphs', 'greedy', 'implementation']",2200.0,482
1765,G,Guess the String,"['constructive algorithms', 'interactive', 'probabilities']",2600.0,236
1765,F,Chemistry Lab,"['dp', 'geometry', 'probabilities']",2200.0,335
1765,E,Exchange,"['brute force', 'math']",1000.0,650
1765,D,Watch the Videos,"['binary search', 'constructive algorithms', 'two pointers']",1700.0,643
1765,C,Card Guessing,"['combinatorics', 'dp', 'probabilities']",2600.0,218
1765,B,Broken Keyboard,['greedy'],800.0,664
1765,A,Access Levels,"['bitmasks', 'dsu', 'flows', 'graph matchings']",2400.0,360
1764,H,Doremy's Paint 2,['data structures'],3400.0,70
1764,G3,Doremy's Perfect DS Class (Hard Version),"['binary search', 'interactive']",3300.0,190
1764,G2,Doremy's Perfect DS Class (Medium Version),"['binary search', 'interactive']",3000.0,243
1764,G1,Doremy's Perfect DS Class (Easy Version),"['binary search', 'interactive']",2900.0,269
1764,F,Doremy's Experimental Tree,"['brute force', 'constructive algorithms', 'dfs and similar', 'dsu', 'sortings', 'trees']",2500.0,530
1764,E,Doremy's Number Line,"['dp', 'greedy', 'sortings']",2400.0,624
1764,D,Doremy's Pegging Game,"['combinatorics', 'dp', 'math']",2000.0,991
1764,C,Doremy's City Construction,"['graphs', 'greedy']",1400.0,1239
1764,B,Doremy's Perfect Math Class,"['math', 'number theory']",900.0,1263
1764,A,Doremy's Paint,['greedy'],800.0,1274
1763,F,Edge Queries,"['data structures', 'dfs and similar', 'dp', 'dsu', 'graphs', 'trees']",3000.0,199
1763,E,Node Pairs,"['dp', 'graphs', 'math', 'number theory']",2200.0,610
1763,D,Valid Bitonic Permutations,"['combinatorics', 'dp', 'implementation', 'math', 'number theory']",2200.0,573
1763,C,Another Array Problem,"['brute force', 'constructive algorithms', 'greedy']",2000.0,794
1763,B,Incinerate,"['binary search', 'brute force', 'data structures', 'implementation', 'math', 'sortings']",1200.0,840
1763,A,Absolute Maximization,"['bitmasks', 'constructive algorithms', 'greedy', 'math']",800.0,889
1762,G,Unequal Adjacent Elements,"['constructive algorithms', 'sortings']",3100.0,40
1762,F,Good Pairs ,"['binary search', 'data structures', 'dp']",2600.0,317
1762,E,Tree Sum,"['combinatorics', 'math', 'trees']",2600.0,315
1762,D,GCD Queries ,"['constructive algorithms', 'interactive', 'number theory']",2100.0,778
1762,C,Binary Strings are Fun,"['combinatorics', 'math']",1400.0,797
1762,B,Make Array Good,"['constructive algorithms', 'implementation', 'number theory', 'sortings']",1100.0,857
1762,A,Divide and Conquer,"['greedy', 'math', 'number theory']",800.0,885
1761,G,Centroid Guess,"['interactive', 'probabilities', 'trees']",3500.0,31
1761,F2,Anti-median (Hard Version),"['combinatorics', 'dp', 'math']",3500.0,14
1761,F1,Anti-median (Easy Version),"['dp', 'math']",3100.0,89
1761,E,Make It Connected,"['binary search', 'brute force', 'constructive algorithms', 'dsu', 'graphs', 'greedy', 'matrices', 'trees', 'two pointers']",2400.0,777
1761,D,Carry Bit,"['combinatorics', 'math']",2100.0,915
1761,C,Set Construction,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy']",1400.0,1185
1761,B,Elimination of a Ring,"['constructive algorithms', 'greedy', 'implementation']",1000.0,1160
1761,A,Two Permutations,"['brute force', 'constructive algorithms']",800.0,1255
1760,G,SlavicG's Favorite Problem,"['bitmasks', 'dfs and similar', 'graphs']",1700.0,602
1760,F,Quests,"['binary search', 'greedy', 'sortings']",1500.0,573
1760,E,Binary Inversions,"['data structures', 'greedy', 'math']",1100.0,598
1760,D,Challenging Valleys,"['implementation', 'two pointers']",1000.0,602
1760,C,Advantage,"['data structures', 'implementation', 'sortings']",800.0,622
1760,B,Atilla's Favorite Problem,"['greedy', 'implementation', 'strings']",800.0,634
1760,A,Medium Number,"['implementation', 'sortings']",800.0,667
1759,G,Restore the Permutation,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'math']",1900.0,560
1759,F,All Possible Digits,"['binary search', 'data structures', 'greedy', 'math', 'number theory']",1800.0,510
1759,E,The Humanoid,"['brute force', 'dp', 'sortings']",1500.0,624
1759,D,Make It Round,"['brute force', 'number theory']",1400.0,618
1759,C,Thermostat,"['greedy', 'math', 'shortest paths']",1100.0,616
1759,B,Lost Permutation,['math'],800.0,650
1759,A,Yes-Yes?,"['implementation', 'strings']",800.0,669
1758,F,Decent Division,"['constructive algorithms', 'data structures']",3000.0,82
1758,E,"Tick, Tock","['combinatorics', 'dfs and similar', 'dsu', 'graphs']",2500.0,397
1758,D,Range = √Sum,"['binary search', 'brute force', 'constructive algorithms', 'math', 'two pointers']",1800.0,839
1758,C,Almost All Multiples,"['greedy', 'number theory']",1400.0,897
1758,B,XOR = Average,['constructive algorithms'],900.0,958
1758,A,SSeeeeiinngg DDoouubbllee,"['constructive algorithms', 'strings']",800.0,967
1754,B,Kevin and Permutation,"['constructive algorithms', 'greedy', 'math']",800.0,692
1754,A,Technical Support,['greedy'],800.0,699
1753,F,Minecraft Series,"['brute force', 'two pointers']",3500.0,60
1753,E,N Machines,"['binary search', 'brute force', 'greedy']",3300.0,147
1753,D,The Beach,"['constructive algorithms', 'dfs and similar', 'graphs', 'shortest paths']",2400.0,713
1753,C,Wish I Knew How to Sort,"['dp', 'math', 'probabilities']",2000.0,1090
1753,B,Factorial Divisibility,"['math', 'number theory']",1600.0,1015
1753,A2,Make Nonzero Sum (hard version),"['constructive algorithms', 'dp', 'greedy']",1500.0,947
1753,A1,Make Nonzero Sum (easy version),"['constructive algorithms', 'dp', 'greedy']",1300.0,956
1750,H,BinaryStringForces,"['constructive algorithms', 'data structures', 'dp']",3500.0,13
1750,G,Doping,"['combinatorics', 'dp', 'math']",3300.0,113
1750,F,Majority,"['combinatorics', 'dp', 'math', 'strings']",2700.0,429
1750,E,Bracket Cost,"['binary search', 'data structures', 'divide and conquer', 'dp', 'greedy', 'strings']",2400.0,662
1750,D,Count GCD,"['combinatorics', 'math', 'number theory']",1800.0,1258
1750,C,Complementary XOR,"['constructive algorithms', 'implementation']",1400.0,1223
1750,B,Maximum Substring,"['brute force', 'greedy', 'implementation']",800.0,1290
1750,A,Indirect Sort,"['constructive algorithms', 'implementation', 'math']",800.0,1292
1749,F,Distance to the Path,"['data structures', 'dfs and similar', 'trees']",2800.0,198
1749,E,Cactus Wall,"['constructive algorithms', 'dfs and similar', 'graphs', 'shortest paths']",2400.0,580
1749,D,Counting Arrays,"['combinatorics', 'dp', 'math', 'number theory']",1900.0,919
1749,C,Number Game,"['binary search', 'data structures', 'games', 'greedy', 'implementation']",1400.0,890
1749,B,Death's Blessing,['greedy'],900.0,900
1749,A,Cowardly Rooks,"['greedy', 'implementation']",800.0,915
1748,F,Circular Xor Reversal,"['bitmasks', 'constructive algorithms']",3000.0,134
1748,E,Yet Another Array Counting Problem,"['binary search', 'data structures', 'divide and conquer', 'dp', 'flows', 'math', 'trees']",2300.0,687
1748,D,ConstructOR ,"['bitmasks', 'chinese remainder theorem', 'combinatorics', 'constructive algorithms', 'math', 'number theory']",2100.0,712
1748,C,Zero-Sum Prefixes,"['brute force', 'data structures', 'dp', 'greedy', 'implementation']",1600.0,999
1748,B,Diverse Substrings,"['brute force', 'implementation', 'strings']",1400.0,1009
1748,A,The Ultimate Square,['math'],800.0,1029
1747,E,List Generation,"['combinatorics', 'dp', 'math']",2900.0,205
1747,D,Yet Another Problem,"['binary search', 'bitmasks', 'constructive algorithms', 'data structures']",1900.0,803
1747,C,Swap Game,['games'],1200.0,949
1747,B,BAN BAN,['constructive algorithms'],900.0,925
1747,A,Two Groups,"['constructive algorithms', 'greedy']",800.0,971
1746,G,Olympiad Training,"['binary search', 'data structures', 'dp', 'flows', 'geometry', 'implementation', 'sortings']",3500.0,9
1746,F,Kazaee,"['data structures', 'hashing', 'probabilities']",2800.0,715
1746,E2,Joking (Hard Version),"['dp', 'interactive']",3200.0,159
1746,E1,Joking (Easy Version),"['binary search', 'constructive algorithms', 'interactive', 'ternary search']",2500.0,653
1746,D,Paths on the Tree,"['dfs and similar', 'dp', 'greedy', 'sortings', 'trees']",1900.0,1228
1746,C,Permutation Operations,"['constructive algorithms', 'greedy', 'implementation', 'math']",1300.0,1338
1746,B,Rebellion,"['constructive algorithms', 'greedy', 'two pointers']",800.0,1376
1746,A,Maxmina,"['constructive algorithms', 'greedy']",800.0,1407
1744,F,MEX vs MED,"['math', 'two pointers']",2000.0,571
1744,E2,Divisible Numbers (hard version),"['brute force', 'math', 'number theory']",1900.0,563
1744,E1,Divisible Numbers (easy version),"['brute force', 'math', 'number theory']",1500.0,616
